Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM14,OUT049,1649.9306135578934
FDM14,OUT045,1658.0240296449692
FDM15,OUT049,2490.1943908663293
FDM15,OUT019,364.7023019420142
FDM16,OUT049,1130.195303192902
FDM16,OUT035,1126.4342946091517
FDM16,OUT013,1263.2180224658791
FDM16,OUT017,1125.4431616305615
FDM16,OUT045,1173.370627593371
FDM16,OUT027,1459.97400308074
FDM20,OUT045,3984.3193961466404
FDM20,OUT049,3925.4414131881467
FDM20,OUT035,4003.8624456279795
FDM20,OUT010,570.4174721625208
FDM20,OUT019,570.4174721625208
FDM21,OUT018,3848.686649489908
FDM21,OUT046,4207.187474212724
FDM21,OUT013,4157.859392075819
FDM21,OUT019,571.1565520786188
FDM22,OUT049,874.9554849864903
FDM22,OUT046,956.7938658350781
FDM22,OUT045,871.405392652163
FDM22,OUT018,862.9748168726131
FDM22,OUT010,131.10667577614404
FDM22,OUT017,778.9248529548495
FDM24,OUT049,2466.8450105579204
FDM24,OUT018,2384.674231570829
FDM24,OUT010,365.49114677132815
FDM24,OUT013,2422.677292273977
FDM25,OUT046,2856.210790532989
FDM25,OUT045,2848.368626230656
FDM25,OUT049,2896.2740761374084
FDM25,OUT019,427.8142583793377
FDM27,OUT035,2551.0160843266863
FDM27,OUT046,2620.2310949805583
FDM27,OUT017,2567.259327851582
FDM27,OUT045,2539.227432808764
FDM28,OUT035,3073.1216011444376
FDM28,OUT018,2888.373654252611
FDM28,OUT017,2881.7320103127713
FDM28,OUT027,4826.930136585994
FDM32,OUT035,1443.1054453072188
FDM32,OUT017,1395.2405128214743
FDM32,OUT045,1378.4922870166224
FDM32,OUT049,1360.5068631777278
FDM32,OUT027,2760.2844886669645
FDM33,OUT045,3637.5736153079856
FDM33,OUT049,3612.6607583887653
FDM33,OUT035,3696.8784147721044
FDM33,OUT027,5846.65461926783
FDM33,OUT019,571.1565520786188
FDM34,OUT013,2040.4551000756148
FDM34,OUT045,2023.0253527197588
FDM34,OUT017,2019.289476766419
FDM34,OUT049,2061.336956558932
FDM34,OUT035,2066.0791712508885
FDM34,OUT019,280.8718973131775
FDM36,OUT018,2769.8157437706764
FDM36,OUT045,2849.9535994983657
FDM38,OUT018,768.2238506630089
FDM38,OUT045,842.6676031737527
FDM38,OUT049,903.6386530545265
FDM38,OUT035,841.7329988573598
FDM38,OUT017,758.8340155832094
FDM38,OUT027,1274.5490398495633
FDM39,OUT045,2869.974015039494
FDM39,OUT035,2994.0925622381365
FDM39,OUT046,2881.2717614476874
FDM39,OUT017,2983.7709202198835
FDM39,OUT019,442.4919888753061
FDM40,OUT035,2051.752183954201
FDM40,OUT010,358.5236328196229
FDM40,OUT018,2128.011737873219
FDM40,OUT049,2079.996676840964
FDM40,OUT045,2043.8582832785257
FDM40,OUT027,3124.764437775056
FDM44,OUT046,1639.8384215884519
FDM44,OUT035,1640.411142111168
FDM44,OUT027,2850.0311387218885
FDM45,OUT049,2027.23680707896
FDM45,OUT018,1946.5959562398755
FDM45,OUT027,2978.355692424521
FDM46,OUT013,1460.8059382042222
FDM46,OUT017,1474.9220232124324
FDM46,OUT010,232.19559248652763
FDM46,OUT018,1433.2603257239703
FDM46,OUT019,238.0703996566468
FDM50,OUT046,960.7630860169153
FDM50,OUT049,980.9786611028208
FDM51,OUT046,1572.7446604036327
FDM51,OUT018,1617.1208153035745
FDM51,OUT019,248.1679872868507
FDM51,OUT027,2850.0311387218885
FDM52,OUT013,2459.74223178494
FDM52,OUT049,2504.676087948257
FDM52,OUT027,4049.0225884287765
FDM56,OUT049,1651.918557971268
FDM56,OUT045,1718.2228993976707
FDM56,OUT035,1657.4285454110825
FDM56,OUT010,252.65634526166752
FDM56,OUT046,1650.1030971778175
FDM57,OUT018,1330.620968125502
FDM57,OUT013,1418.4614260243607
FDM57,OUT049,1335.401337042119
FDM57,OUT019,192.18070541322624
FDM57,OUT027,2497.3777854204022
FDM58,OUT045,1727.0743058794014
FDM58,OUT035,1708.8861737540183
FDM60,OUT010,131.10667577614404
FDM60,OUT035,614.4428542785254
FDM60,OUT045,626.4123897721555
FDM60,OUT019,131.10667577614404
FDM60,OUT027,1016.4247278936004
FDN01,OUT017,2849.6005419161024
FDN01,OUT013,2835.0119959445833
FDN01,OUT035,2913.5762927361916
FDN02,OUT018,3203.337967882339
FDN02,OUT049,3397.9844148900506
FDN02,OUT010,560.3234881479397
FDN03,OUT017,4035.857442661446
FDN03,OUT049,4023.609665210609
FDN03,OUT018,3752.431227827297
FDN03,OUT013,4055.156528243447
FDN03,OUT045,4057.7684674529037
FDN04,OUT049,3011.8787568567363
FDN08,OUT049,1936.9740754216368
FDN08,OUT046,1974.7106828109418
FDN08,OUT013,1946.267423697323
FDN08,OUT035,1932.3235561425358
FDN09,OUT046,3940.652110200864
FDN09,OUT049,3915.0550751492724
FDN09,OUT017,3940.0998110262653
FDN10,OUT049,1952.4434875376342
FDN10,OUT046,1976.4698789333584
FDN10,OUT013,1934.8977457907788
FDN10,OUT019,278.48673297737935
FDN12,OUT049,1671.853441158351
FDN12,OUT035,1708.9142357322125
FDN13,OUT035,1569.1624583764421
FDN13,OUT018,1550.336660887074
FDN13,OUT027,2851.3706567132986
FDN15,OUT035,2070.9329652524616
FDN15,OUT017,2066.6537330219116
FDN15,OUT046,2118.774758528839
FDN16,OUT018,1627.6770428817313
FDN16,OUT035,1647.1017492214364
FDN16,OUT027,2850.7888258961048
FDN16,OUT019,247.25522468357357
FDN20,OUT049,2770.4363369483804
FDN20,OUT045,2736.799148851621
FDN20,OUT010,386.1808180758189
FDN20,OUT013,2702.3915118396744
FDN20,OUT018,2622.2768079281996
FDN20,OUT035,2745.489183736412
FDN21,OUT045,2591.5703736670043
FDN21,OUT010,380.40054461036294
FDN21,OUT017,2582.891149660943
FDN22,OUT046,3972.8779709331748
FDN22,OUT035,4006.2751268344296
FDN22,OUT049,3952.566610474133
FDN22,OUT027,5849.665404313493
FDN23,OUT018,2380.7406476564092
FDN23,OUT017,2464.895425919647
FDN24,OUT049,875.0687071412739
FDN24,OUT035,842.7046549558148
FDN24,OUT018,891.483801197177
FDN24,OUT013,960.8240054543471
FDN25,OUT045,873.8724064248801
FDN25,OUT046,959.9129678858679
FDN25,OUT017,872.3103215765561
FDN25,OUT027,1276.6645998411161
FDN27,OUT046,1978.0085143391498
FDN27,OUT017,1969.3004704209636
FDN27,OUT045,1957.8741870469232
FDN27,OUT013,1947.890923076939
FDN27,OUT019,275.784169646924
FDN28,OUT045,1648.205141412873
FDN28,OUT013,1644.5672159148698
FDN28,OUT027,2850.0311387218885
FDN31,OUT018,3033.524298594152
FDN31,OUT017,3116.8086811112717
FDN31,OUT035,3122.698909141476
FDN31,OUT010,502.01209730186923
FDN31,OUT027,5153.319596586682
FDN32,OUT046,3104.489467836313
FDN32,OUT013,3066.1680863706797
FDN32,OUT010,475.2836176380214
FDN32,OUT017,3087.2995591616186
FDN32,OUT019,490.48869004558185
FDN33,OUT045,1517.8000463458143
FDN33,OUT018,1433.0285497726322
FDN33,OUT035,1453.880120891964
FDN33,OUT017,1543.8420173183115
FDN34,OUT046,2801.8172760001466
FDN34,OUT045,2780.7356959808317
FDN34,OUT018,2755.2209314715524
FDN38,OUT049,3941.9211643323283
FDN38,OUT010,571.5417278506081
FDN38,OUT017,3953.2654209115653
FDN38,OUT027,5848.6320218678475
FDN39,OUT045,2652.6060599713005
FDN39,OUT018,2660.455830309735
FDN39,OUT049,2786.5868557775657
FDN40,OUT045,2476.3207883590794
FDN40,OUT018,2376.096801591072
FDN40,OUT049,2460.886162789613
FDN40,OUT027,4106.159205022344
FDN44,OUT013,2558.843119984357
FDN44,OUT045,2616.7107377794496
FDN44,OUT035,2631.268578752673
FDN44,OUT018,2523.2147675969845
FDN45,OUT010,571.1565520786188
FDN45,OUT017,3720.4358847700582
FDN45,OUT018,3444.9851126415206
FDN45,OUT013,3596.0864414901584
FDN45,OUT049,3625.0896215566154
FDN46,OUT046,1635.7246921406686
FDN46,OUT010,243.55724037878295
FDN46,OUT027,2850.7888258961048
FDN48,OUT010,229.60730344914697
FDN48,OUT046,1451.262429175395
FDN48,OUT017,1471.4317758351349
FDN48,OUT049,1387.9573383127188
FDN48,OUT013,1417.3848571267822
FDN49,OUT017,604.9001303534393
FDN49,OUT045,625.2317856934457
FDN49,OUT013,703.0218101077689
FDN49,OUT027,1016.0986199257367
FDN50,OUT045,1505.7073732068761
FDN50,OUT046,1503.53119775173
FDN50,OUT017,1454.120927659387
FDN50,OUT035,1454.0973559565007
FDN50,OUT013,1462.4651655459415
FDN50,OUT010,230.14871471250055
FDN50,OUT019,236.67110144506657
FDN51,OUT049,4137.834291361061
FDN51,OUT013,4161.296748657854
FDN51,OUT046,4158.9610079311515
FDN51,OUT018,3850.104654339812
FDN51,OUT027,5849.665404313493
FDN52,OUT049,1362.582047505641
FDN52,OUT010,206.0336213146486
FDN52,OUT017,1373.8119392330839
FDN52,OUT013,1419.6303086017576
FDN52,OUT046,1373.8277786238461
FDN52,OUT035,1364.9876566068729
FDN52,OUT018,1353.3508198087281
FDN52,OUT045,1357.5861960299583
FDN56,OUT010,364.0590842141165
FDN56,OUT018,2005.4024914748343
FDN57,OUT017,2028.1716046706028
FDN57,OUT013,2101.500855658704
FDN58,OUT017,3880.5311456157506
FDN58,OUT045,3877.853168493997
FDN60,OUT049,2566.743813036853
FDN60,OUT013,2532.763205148339
FDO01,OUT017,2064.6158033117413
FDO01,OUT035,2056.7761884376955
FDO01,OUT010,274.49730802333227
FDO01,OUT013,2083.365585359726
FDO01,OUT019,280.7122283488628
FDO03,OUT035,3886.084063426298
FDO03,OUT013,3764.675542262358
FDO03,OUT046,3811.8719560116274
FDO03,OUT049,3787.3973641461816
FDO03,OUT017,3883.628972767711
FDO04,OUT013,1016.1340352727509
FDO04,OUT049,904.9413869721462
FDO04,OUT035,870.4536739783268
FDO04,OUT045,877.5964201044542
FDO08,OUT045,2584.2346842880033
FDO08,OUT046,2580.2846365403393
FDO08,OUT049,2620.7022849908635
FDO08,OUT027,4249.252754710495
FDO09,OUT017,4050.824489960505
FDO09,OUT010,572.6686800386797
FDO09,OUT018,3804.9963720176615
FDO09,OUT035,4098.265628880498
FDO10,OUT049,908.491358375547
FDO10,OUT018,898.2748132119165
FDO11,OUT013,4049.9732050906478
FDO11,OUT045,4065.469851926022
FDO11,OUT035,4089.595574910403
FDO11,OUT017,4023.8214369385983
FDO11,OUT018,3653.8809960108965
FDO11,OUT019,571.9296001225816
FDO12,OUT045,3064.044710398229
FDO12,OUT027,5711.183508238468
FDO13,OUT018,2463.697964738252
FDO13,OUT046,2555.3121132382685
FDO13,OUT035,2618.117255139465
FDO13,OUT027,4246.531355996878
FDO15,OUT010,151.07544412632757
FDO15,OUT046,1199.953885213993
FDO15,OUT013,1242.3697899514827
FDO15,OUT045,1091.9676975894563
FDO16,OUT035,1354.9540989781879
FDO16,OUT017,1329.224821003066
FDO16,OUT013,1413.730327298507
FDO16,OUT027,2333.8540846914893
FDO20,OUT045,3988.899724642791
FDO20,OUT010,571.6939353387902
FDO20,OUT027,5848.6320218678475
FDO21,OUT049,3740.647689121074
FDO21,OUT045,3824.2528270416424
FDO21,OUT019,571.9296001225816
FDO21,OUT027,5847.688001713475
FDO22,OUT027,2051.1157213547413
FDO23,OUT046,1451.1373303189764
FDO23,OUT049,1491.4344437830403
FDO24,OUT017,2532.629277433113
FDO24,OUT018,2451.0061637995746
FDO24,OUT019,379.6680845089188
FDO25,OUT045,3625.7261967349878
FDO25,OUT017,3646.1517096224916
FDO25,OUT013,3521.597118647814
FDO27,OUT035,1516.6765606507608
FDO27,OUT017,1517.3668637747733
FDO27,OUT010,233.1821397031996
FDO27,OUT013,1541.8721155008257
FDO27,OUT019,239.60704830014572
FDO28,OUT045,1972.4043086654442
FDO28,OUT018,1989.2440746314387
FDO28,OUT017,1946.5178671564818
FDO28,OUT046,1976.5881578734395
FDO31,OUT049,1312.3618052480901
FDO31,OUT045,1292.8427063747333
FDO31,OUT010,161.29556669412884
FDO31,OUT035,1289.6904849383563
FDO31,OUT019,172.331497263854
FDO32,OUT010,131.10667577614404
FDO33,OUT046,1744.6867335928548
FDO33,OUT017,1903.1486907194992
FDO33,OUT045,1738.8345731292397
FDO33,OUT035,1911.141268933536
FDO33,OUT013,1911.831456805801
FDO33,OUT027,2928.3019464188606
FDO34,OUT049,2739.014899278743
FDO34,OUT046,2773.644734607533
FDO36,OUT018,2913.026485501678
FDO36,OUT046,2895.202136767939
FDO36,OUT017,2978.258173475832
FDO36,OUT010,444.8104635228116
FDO36,OUT045,2932.5692343457176
FDO37,OUT046,3820.5161618207785
FDO38,OUT010,159.94398565696937
FDO38,OUT035,1280.60452115601
FDO38,OUT013,1387.2358072660645
FDO38,OUT046,1319.2337949233802
FDO39,OUT035,3149.316911192151
FDO39,OUT017,3129.7089714883246
FDO39,OUT019,461.62514251425534
FDO40,OUT045,2521.2926143064947
FDO40,OUT013,2460.4673403334186
FDO40,OUT035,2537.3331973013405
FDO44,OUT017,1686.7195056729206
FDO44,OUT018,1694.7359124537577
FDO44,OUT046,1711.4446445086994
FDO44,OUT049,1793.7806619672392
FDO45,OUT010,198.40553201763976
FDO45,OUT013,1417.4158482309974
FDO45,OUT035,1381.2186763394336
FDO46,OUT010,491.5089306050023
FDO46,OUT046,3118.1419440425143
FDO46,OUT045,3096.1855811044957
FDO48,OUT010,573.0565523106532
FDO48,OUT049,3709.9775457462965
FDO48,OUT035,3800.49767761278
FDO48,OUT017,3800.380473586461
FDO48,OUT027,5847.688001713475
FDO49,OUT018,763.835226223738
FDO49,OUT013,818.1810608858636
FDO49,OUT035,818.1882974343166
FDO49,OUT017,785.4829247140343
FDO49,OUT045,764.4563595766417
FDO50,OUT045,1385.1333959952174
FDO50,OUT035,1413.684127625115
FDO50,OUT019,229.61119468975699
FDO51,OUT049,682.851384388603
FDO51,OUT010,131.10667577614404
FDO51,OUT035,620.7161742718697
FDO51,OUT045,628.6314038026832
FDO51,OUT046,664.8753297741843
FDO51,OUT017,616.6941244858017
FDO56,OUT049,1949.6384277972923
FDO56,OUT046,1955.8711073872203
FDO56,OUT017,1913.5134280877278
FDO56,OUT013,1933.4303193334233
FDO56,OUT027,2939.0908104884306
FDO57,OUT013,2531.0681239905853
FDO57,OUT017,2572.5658725020853
FDO57,OUT027,4238.101067033544
FDO58,OUT017,2592.303890947851
FDO58,OUT045,2614.301616842881
FDO58,OUT019,380.7246728375622
FDO60,OUT049,680.704606205229
FDO60,OUT045,720.7896530342317
FDP01,OUT046,2523.1742404564893
FDP01,OUT013,2467.203403686524
FDP01,OUT049,2515.8001540677565
FDP01,OUT045,2531.612705669954
FDP01,OUT018,2432.3117997378195
FDP01,OUT027,4076.9446392617856
FDP03,OUT018,1946.7189263199336
FDP03,OUT027,2978.355692424521
FDP03,OUT019,280.5389988101485
FDP04,OUT013,1221.7623292633443
FDP04,OUT017,1057.6240076144265
FDP04,OUT035,1015.8751545746486
FDP04,OUT019,142.79529863899563
FDP07,OUT010,506.14313683259587
FDP07,OUT049,3049.335978861811
FDP07,OUT017,3015.9884564712584
FDP07,OUT027,5722.142240085726
FDP08,OUT018,2923.6154634465465
FDP08,OUT010,506.4006540543199
FDP08,OUT027,5660.099990486848
FDP09,OUT045,3667.5668498891596
FDP09,OUT010,569.2598028966268
FDP09,OUT017,3688.9187282656335
FDP09,OUT013,3560.4873720554165
FDP09,OUT046,3626.0035814436606
FDP10,OUT018,1625.3108886523364
FDP10,OUT010,242.56632341570966
FDP10,OUT019,248.4411305858288
FDP11,OUT018,3402.9497791429326
FDP11,OUT049,3626.3671406540093
FDP12,OUT018,588.2148041977163
FDP12,OUT013,679.3439380053366
FDP12,OUT027,1001.9204933202562
FDP13,OUT045,622.1631221160956
FDP13,OUT010,131.10667577614404
FDP13,OUT046,652.0275036835585
FDP13,OUT035,615.0038593798462
FDP13,OUT017,610.9818095937783
FDP15,OUT049,4046.4826350078442
FDP15,OUT018,3786.461168604137
FDP15,OUT045,4099.542131483202
FDP15,OUT035,4112.217684484445
FDP15,OUT017,4107.872776920634
FDP15,OUT013,4184.202915445528
FDP15,OUT046,4084.753539891485
FDP15,OUT019,571.1565520786188
FDP16,OUT045,3987.077259545539
FDP16,OUT035,4012.004276060955
FDP16,OUT013,3935.1975480500655
FDP16,OUT027,5849.665404313493
FDP19,OUT018,1974.1003352070484
FDP19,OUT017,2006.1407136741566
FDP19,OUT027,2982.7782047067653
FDP20,OUT017,2017.4300889425226
FDP20,OUT035,2013.2009321974792
FDP20,OUT049,2055.7643866658937
FDP20,OUT027,2980.4753368023603
FDP21,OUT049,3158.6626989622355
FDP21,OUT013,3098.953658474114
FDP21,OUT035,3129.9159154994413
FDP21,OUT045,3113.450678633517
FDP21,OUT010,497.2234447281049
FDP21,OUT046,3138.377219237879
FDP22,OUT046,822.4485764504686
FDP22,OUT013,818.034461783597
FDP23,OUT010,570.4174721625208
FDP23,OUT017,3721.0375332851986
FDP23,OUT049,3642.1561463973876
FDP23,OUT046,3693.2647178110174
FDP23,OUT019,570.4174721625208
FDP24,OUT018,1952.4790130093718
FDP24,OUT035,1994.2263692951822
FDP25,OUT013,3619.0566940653657
FDP26,OUT045,1646.4449662853833
FDP26,OUT035,1645.796550003531
FDP26,OUT049,1642.3505451958256
FDP26,OUT027,2850.0311387218885
FDP27,OUT046,3141.600866539231
FDP27,OUT049,3158.4967408784596
FDP27,OUT017,3124.6669107081048
FDP28,OUT027,5848.6320218678475
FDP31,OUT045,1062.1333209046468
FDP31,OUT013,1224.8325414149353
FDP31,OUT049,1067.5041307033948
FDP32,OUT013,2059.302267180095
FDP32,OUT010,275.8962008273382
FDP32,OUT018,1956.257580295772
FDP32,OUT045,1995.6932847258497
FDP32,OUT027,2980.7535449835623
FDP33,OUT010,571.1565520786188
FDP33,OUT045,4054.4499692697245
FDP33,OUT035,4073.7130793112424
FDP33,OUT049,4033.514910525338
FDP34,OUT017,2556.324528120005
FDP34,OUT045,2567.180195024417
FDP34,OUT013,2518.167987797567
FDP34,OUT027,4128.34337441293
FDP36,OUT046,787.4934299686266
FDP36,OUT049,785.2048118707977
FDP36,OUT035,791.3695642246961
FDP36,OUT045,765.4801646158069
FDP36,OUT027,1110.1353753159733
FDP37,OUT035,2009.3631002613524
FDP37,OUT049,2060.3522297133754
FDP37,OUT010,273.46611293347513
FDP37,OUT046,2056.394675217139
FDP37,OUT027,2980.7535449835623
FDP38,OUT018,768.2984935636398
FDP38,OUT046,788.0222144183551
FDP38,OUT035,767.2739475319066
FDP38,OUT045,764.0849818069028
FDP38,OUT019,131.10667577614404
FDP39,OUT046,884.3464642644799
FDP39,OUT013,819.8093683175
FDP39,OUT035,783.5525490959325
FDP40,OUT018,1688.7782995612374
FDP40,OUT045,1741.4940492895978
FDP40,OUT017,1804.6491929727729
FDP40,OUT027,2928.0237382376586
FDP44,OUT018,1627.6770428817313
FDP44,OUT017,1648.4404686273012
FDP44,OUT027,2851.3706567132986
FDP45,OUT013,4046.252295306897
FDP45,OUT018,3751.2835331538163
FDP45,OUT035,4081.7891264931413
FDP45,OUT019,573.0565523106532
FDP46,OUT049,1360.7935725281131
FDP46,OUT045,1380.5601857627303
FDP46,OUT017,1371.733014855599
FDP46,OUT018,1371.3304043812252
FDP46,OUT027,2716.275036118164
FDP48,OUT010,465.54083070485746
FDP48,OUT013,3109.1913082133897
FDP48,OUT035,3128.849204691483
FDP48,OUT019,475.3046018421428
FDP49,OUT017,872.3103215765561
FDP49,OUT035,875.8344535800658
FDP51,OUT045,1995.3910391696036
FDP51,OUT013,1958.886168070067
FDP51,OUT035,1912.5861943607033
FDP51,OUT017,1982.5141929137806
FDP51,OUT049,2026.9621716212102
FDP51,OUT027,2950.164047189072
FDP52,OUT045,3895.345408816706
FDP52,OUT013,3757.881272588091
FDP52,OUT049,3752.20378958449
FDP52,OUT019,572.6686800386797
FDP56,OUT046,787.9142536098902
FDP56,OUT035,761.2844284073515
FDP56,OUT013,824.9091978965678
FDP56,OUT019,131.10667577614404
FDP57,OUT049,1640.6411739024836
FDP57,OUT013,1644.529856232582
FDP57,OUT010,242.56632341570966
FDP57,OUT027,2851.3706567132986
FDP58,OUT017,3650.6936217490706
FDP58,OUT035,3692.749458854203
FDP58,OUT013,3542.956495495482
FDP58,OUT046,3599.610294556763
FDP58,OUT027,5846.65461926783
FDP59,OUT017,1645.7546558015454
FDP59,OUT035,1645.8473538376793
FDP59,OUT013,1645.6732812061343
FDP59,OUT049,1641.7845988760364
FDP59,OUT019,248.4411305858288
FDP60,OUT018,1550.247338131462
FDQ01,OUT013,4009.09405445171
FDQ01,OUT046,3983.056186394941
FDQ01,OUT027,5848.6320218678475
FDQ03,OUT018,3545.497961548991
FDQ03,OUT017,3849.5385824777286
FDQ03,OUT010,572.6686800386797
FDQ03,OUT046,3913.7660351461473
FDQ03,OUT027,5848.6320218678475
FDQ04,OUT035,612.7654132764707
FDQ04,OUT013,706.2730549050748
FDQ04,OUT017,616.6941244858017
FDQ04,OUT018,613.701618724986
FDQ04,OUT045,626.0223113253943
FDQ04,OUT046,656.5748485058623
FDQ04,OUT027,1016.4247278936004
FDQ07,OUT017,3730.177713140955
FDQ07,OUT013,3585.7119354201295
FDQ07,OUT035,3705.667706211193
FDQ07,OUT019,572.6686800386797
FDQ08,OUT013,1098.8306754269113
FDQ08,OUT018,976.2358542937799
FDQ08,OUT049,996.2617260483977
FDQ09,OUT046,1930.544458785998
FDQ09,OUT017,1891.0185648556687
FDQ09,OUT019,277.4289362237849
FDQ10,OUT046,2860.483416410751
FDQ10,OUT017,2860.198271740408
FDQ11,OUT010,571.9296001225816
FDQ11,OUT013,4109.710375093382
FDQ11,OUT049,4075.1589999104763
FDQ11,OUT045,4114.401884860369
FDQ11,OUT017,4105.062077333601
FDQ12,OUT010,570.5696796507029
FDQ12,OUT013,3756.7986801401507
FDQ12,OUT017,3852.8425714008254
FDQ12,OUT018,3522.1856652242936
FDQ12,OUT049,3772.1886992257732
FDQ13,OUT046,1354.2237107032984
FDQ13,OUT017,1330.5513362756549
FDQ13,OUT018,1353.66569177978
FDQ14,OUT045,2480.523319967427
FDQ14,OUT013,2417.108502278974
FDQ14,OUT046,2469.872625466209
FDQ14,OUT017,2465.402287429335
FDQ14,OUT027,4071.207693398761
FDQ15,OUT045,1288.1175846075355
FDQ15,OUT018,1291.8083177960889
FDQ15,OUT017,1280.8637848775738
FDQ16,OUT018,1632.5563920423467
FDQ16,OUT046,1654.0477394294276
FDQ16,OUT027,2889.7699055161274
FDQ16,OUT019,260.7258593702533
FDQ19,OUT035,4002.7970681347706
FDQ19,OUT046,3957.782629137093
FDQ19,OUT017,3950.7064392741713
FDQ19,OUT018,3641.4460544824165
FDQ19,OUT049,3924.794654961096
FDQ19,OUT019,571.9296001225816
FDQ20,OUT010,131.10667577614404
FDQ20,OUT018,612.0529898816873
FDQ20,OUT046,657.3875097336172
FDQ20,OUT049,646.0863619815285
FDQ21,OUT035,2045.6459732983087
FDQ21,OUT027,2978.077484243319
FDQ21,OUT019,276.71158126059976
FDQ22,OUT018,608.0680859023884
FDQ22,OUT035,596.3030126308254
FDQ22,OUT017,591.4692110900409
FDQ22,OUT013,696.8133850658305
FDQ22,OUT046,634.6635075497425
FDQ23,OUT046,1647.722066451117
FDQ23,OUT045,1647.0617164393207
FDQ23,OUT049,1629.8264960657618
FDQ23,OUT018,1619.5751623264744
FDQ24,OUT049,4072.5289498189973
FDQ24,OUT046,4098.379168541152
FDQ24,OUT035,4131.117637036198
FDQ24,OUT027,5848.6320218678475
FDQ25,OUT013,2773.829607525499
FDQ25,OUT017,2876.2624050743166
FDQ25,OUT045,2870.3377382978056
FDQ25,OUT046,2876.54754974466
FDQ26,OUT013,1019.7111616365498
FDQ26,OUT010,131.6660954457063
FDQ27,OUT045,1648.6505018936225
FDQ27,OUT017,1642.6998461183173
FDQ27,OUT035,1648.205141412873
FDQ27,OUT013,1645.8759822085187
FDQ27,OUT027,2851.6346151643247
FDQ28,OUT045,2544.128469705981
FDQ28,OUT018,2453.1180125765513
FDQ28,OUT035,2547.8230088161768
FDQ28,OUT010,367.7405571685508
FDQ28,OUT049,2517.5066653365616
FDQ28,OUT019,368.4589511290792
FDQ31,OUT046,1371.394452722338
FDQ31,OUT045,1359.6559210539804
FDQ31,OUT017,1358.8170121749008
FDQ31,OUT019,218.1618726118964
FDQ32,OUT013,2033.3621004260779
FDQ32,OUT017,2007.2491055177784
FDQ32,OUT045,2008.5691402099076
FDQ33,OUT010,363.7128929303624
FDQ33,OUT013,2457.9664719376024
FDQ33,OUT045,2524.092298636088
FDQ33,OUT018,2424.788060943793
FDQ33,OUT046,2514.3150448822835
FDQ34,OUT049,1641.278819132304
FDQ34,OUT027,2850.7888258961048
FDQ36,OUT013,679.6750158245012
FDQ36,OUT027,1013.3495948362241
FDQ37,OUT017,3013.674707159676
FDQ37,OUT049,3057.1988731161487
FDQ37,OUT045,3022.072296266616
FDQ37,OUT018,2940.541601756002
FDQ37,OUT019,504.8385681716783
FDQ39,OUT017,3117.0866934663063
FDQ40,OUT045,2854.2378720337165
FDQ44,OUT045,2018.8467088702494
FDQ44,OUT049,2034.1927531913088
FDQ44,OUT027,2965.4327653789323
FDQ45,OUT018,3035.529168460349
FDQ45,OUT017,3111.6834440022976
FDQ45,OUT045,3111.474482628957
FDQ45,OUT049,3148.3133360167467
FDQ46,OUT049,1734.8574502554832
FDQ46,OUT027,2924.785294293522
FDQ47,OUT046,632.91632179234
FDQ47,OUT049,626.9313449295355
FDQ47,OUT013,679.6750158245012
FDQ47,OUT019,131.10667577614404
FDQ47,OUT027,1001.9204933202562
FDQ48,OUT049,1561.6103723228907
FDQ48,OUT045,1572.920183165291
FDQ49,OUT018,2448.9120337077943
FDQ49,OUT010,379.1881898844936
FDQ49,OUT049,2524.1532098521884
FDQ49,OUT035,2547.0865027508594
FDQ49,OUT045,2613.7367854909407
FDQ51,OUT049,779.7808104933445
FDQ51,OUT018,762.9333983621754
FDQ51,OUT045,755.1035634626045
FDQ51,OUT046,786.8485282121696
FDQ52,OUT045,4022.82178481473
FDQ52,OUT010,571.1565520786188
FDQ52,OUT046,4009.316800870184
FDQ55,OUT017,1938.2302893856677
FDQ55,OUT013,1969.2193263889524
FDQ55,OUT049,1986.9234479747236
FDQ55,OUT046,1994.540030633645
FDQ56,OUT045,1357.5861960299583
FDQ56,OUT017,1334.5092764566396
FDQ57,OUT045,2475.403387992583
FDQ57,OUT046,2464.706385163066
FDQ57,OUT017,2463.4622077559316
FDQ57,OUT018,2374.6216114589233
FDQ57,OUT013,2412.530514332296
FDQ58,OUT017,2478.3630198913147
FDQ58,OUT013,2417.242107016165
FDQ58,OUT027,4105.83943264898
FDQ59,OUT017,1334.5092764566396
FDQ59,OUT049,1358.3893139813676
FDQ59,OUT018,1352.5589443415179
FDQ60,OUT045,1931.5805758577146
FDQ60,OUT046,2018.8207275973973
FDQ60,OUT035,1983.7946944009177
FDQ60,OUT017,1986.4511518657705
FDQ60,OUT013,2004.8084744343405
FDQ60,OUT049,2022.6881889541921
FDQ60,OUT018,1942.0473381151076
FDQ60,OUT027,2939.3690186696326
FDR01,OUT046,3158.0546980058284
FDR01,OUT049,3258.437859615901
FDR02,OUT035,1719.0577478271987
FDR02,OUT019,260.7258593702533
FDR02,OUT027,2906.746868072587
FDR03,OUT018,3230.357475779174
FDR03,OUT045,3445.241668517207
FDR03,OUT013,3378.477043545828
FDR03,OUT046,3433.536472481304
FDR03,OUT049,3592.6141027605922
FDR03,OUT027,5845.248702126239
FDR04,OUT035,1539.3220382226145
FDR07,OUT017,1548.775963202474
